application_id,applicant_id,applicant_name,applicant_city,application_date,branch_code,application_channel,pan_number,mobile_number,email_address,age_years,monthly_income_inr,employment_type,credit_score,debt_to_income_ratio,existing_loan_count,late_payments_last_12_months,loan_type,loan_amount_inr,tenure_months,defaulted,loss_given_default_inr
LA013192,APP022872,Diya Mukherjee,Hyderabad,2023-02-21,BR009,branch,AWNXN0197Y,6982413914,kiran45@protonmail.com,28,21640.0,self_employed_professional,640,0.1804,0,4,personal,80000,24,0,
LA013193,APP005659,Aditya Malhotra,Kochi,2024-01-06,BR037,partner_referral,RFQIB4742I,7141091840,aarav_ghosh1@gmail.com,53,24996.0,salaried_government,621,0.5069,2,3,vehicle,180000,24,0,
LA013194,APP002687,Ananya Rao,Ludhiana,2025-06-03,BR035,branch,VNEJN9307I,7877116680,aarav.bhat@hotmail.com,28,48937.0,salaried_government,765,0.4975,1,3,vehicle,1029000,60,0,
LA013195,APP000272,Aadhya Ramesh,Vadodara,2024-02-15,BR010,online,WMDGU3141R,8878862325,imran98@outlook.com,27,55637.0,contract,604,0.3672,0,3,gold,230000,12,0,
LA013196,APP017728,Anjali Sharma,Bhopal,2025-02-07,BR008,branch,SRPVZ6287G,8626653725,charitha19@hotmail.com,54,47255.0,salaried_private,676,0.381,0,2,vehicle,707000,48,0,
LA013197,APP025663,Yash Hegde,Ludhiana,2023-10-28,BR022,online,THISN9274P,9866109209,nnair@gmail.com,40,93238.0,self_employed_professional,830,0.2414,0,1,personal,657000,36,0,
LA013198,APP017124,Nandini Hegde,Lucknow,2023-04-27,BR012,online,BDIFV9012W,8829098014,omkar.reddy@outlook.com,48,35852.0,salaried_private,716,0.2073,0,1,vehicle,293000,48,0,
LA013199,APP011360,Bhavana Mukherjee,Bengaluru,2024-02-11,BR007,partner_referral,XYDHX7769F,8274280027,jyothi_naidu1@rediffmail.com,33,51626.0,salaried_private,718,0.2738,1,1,gold,99000,12,0,
LA013200,APP019265,Anjali Bhat,Ludhiana,2025-06-02,BR008,direct_sales_agent,WDWQP1566P,7850569876,latha_pillai6@yahoo.co.in,30,36897.0,self_employed_business,822,0.5694,2,0,home,1500000,180,0,
LA013202,APP009186,Aniket Shah,Mysuru,2024-09-13,BR023,partner_referral,FGZHT6833X,7726688916,knaidu@protonmail.com,30,39538.0,salaried_private,733,0.352,2,0,gold,115000,18,0,
LA013203,APP007698,Priya Mukherjee,Tirunelveli,2025-05-25,BR009,branch,LCLAP9957N,9739064149,lgupta@gmail.com,28,23822.0,salaried_private,639,0.2942,1,3,gold,68000,12,0,
LA013204,APP019123,Bhavana Subramanian,Visakhapatnam,2024-12-08,BR024,partner_referral,abcde1234f,7129064473,aditi35@rediffmail.com,29,59331.0,self_employed_business,692,0.391,0,3,personal,671000,36,0,
LA013205,APP001305,Deepika Ramesh,Ahmedabad,2024-07-03,BR034,online,DCEDB8473B,8778477592,harish.iyer@protonmail.com,37,22806.0,contract,725,0.4122,0,0,vehicle,570000,84,0,
LA013206,APP022426,Saanvi Kulkarni,Visakhapatnam,2023-08-01,BR003,branch,VPUZL2660C,6451323225,double@@domain.com,25,51785.0,self_employed_professional,782,0.3167,0,1,gold,352000,24,0,
LA013207,APP014562,Ishaan Kapoor,Kanpur,2023-06-09,BR015,branch,PRDKL8422F,6409179751,nandini.ghosh@protonmail.com,39,24154.0,salaried_private,774,0.5014,0,0,personal,520000,60,0,
LA013208,APP012079,Yash Chauhan,Tirunelveli,2023-03-06,BR039,online,CLJSI7922F,9665672398,priya_bhatia8@protonmail.com,34,60893.0,salaried_private,685,0.446,0,2,vehicle,1282000,60,0,
LA013209,APP006431,Arjun Bose,Hyderabad,2024-11-16,BR001,online,XVNFY5461T,6519188814,vinay_iyer1@gmail.com,25,49760.0,salaried_private,740,0.392,1,1,home,1564000,240,0,
LA013210,APP026366,Rahul Desai,Lucknow,2023-04-04,BR011,partner_referral,JFLSA7469P,8305791604,imran34@rediffmail.com,47,89350.0,self_employed_professional,652,0.5782,2,2,personal,1500000,60,0,
LA013211,APP011294,Shreya Iyer,Surat,2024-03-14,BR036,direct_sales_agent,FRWBJ1953F,6095656935,hema.reddy@outlook.com,33,44698.0,salaried_private,789,0.5039,2,0,home,2008000,300,0,
LA013212,APP016042,Ananya Krishnan,Ahmedabad,2025-06-18,BR028,partner_referral,EQZUJ9525Z,7263812578,varun11@rediffmail.com,43,28210.0,salaried_private,803,0.3875,1,0,personal,344000,48,0,
LA013213,APP000764,Reyansh Krishnan,Lucknow,2025-01-14,BR003,online,KNKGA0642S,8292024831,praveen95@gmail.com,32,27562.0,contract,541,0.4844,1,3,personal,416000,48,0,
LA013214,APP014302,Harsha Varma,Ludhiana,2024-06-10,BR032,partner_referral,TNIDE3131B,9636828630,nandini_sharma5@yahoo.co.in,38,46232.0,salaried_private,419,0.404,0,10,gold,305000,18,0,
LA013215,APP016092,Reyansh Prasad,Chennai,2025-04-09,BR040,online,ZJRYH7479H,9003420747,hema.joshi@outlook.com,43,36059.0,salaried_private,512,0.3204,0,5,gold,346000,36,0,
LA013216,APP006416,Rohan Sharma,Kolkata,2023-08-27,BR022,branch,BVPUY4764F,8250642713,vaishnavi_sharma8@gmail.com,25,46763.0,salaried_private,793,0.95,4,0,vehicle,1343000,60,0,
LA013217,APP008311,Yash Banerjee,Chennai,2025-02-14,BR039,branch,RCKFP3153S,6496881834,jmehta@hotmail.com,29,24424.0,salaried_private,771,0.1306,0,1,gold,36000,12,0,
LA013218,APP020551,Vikram Sinha,Bengaluru,2025-01-05,BR035,branch,ZZHCF6543Q,9936636978,praveen_patel2@outlook.com,36,62972.0,self_employed_business,636,0.6637,1,1,home,3932000,240,0,
LA013219,APP023663,Ishaan Patel,Delhi,2025-05-14,BR026,branch,RKUBL1892Z,7251833000,ubanerjee@rediffmail.com,31,35964.0,self_employed_professional,595,0.4572,0,3,personal,683000,60,0,
LA013220,APP019557,Pooja Patel,Vadodara,2023-09-06,BR033,partner_referral,KUWAM9859G,6764847279,esha.ghosh@protonmail.com,31,58537.0,self_employed_business,534,0.3424,1,3,personal,575000,48,0,
LA013221,APP018938,Meera Ramesh,Surat,2025-05-22,BR037,branch,RKRSH9577M,8264067613,@leadingat.com,29,109339.0,self_employed_business,451,0.3737,0,12,personal,1144000,36,0,
LA013222,APP009957,Aarav Nair,Chennai,2023-06-02,BR013,partner_referral,ARCNQ7858Y,7191483460,arjun_malhotra4@hotmail.com,31,44091.0,salaried_private,869,0.6393,2,0,personal,733000,48,0,
LA013223,APP008958,Bhavana Nair,Nashik,2023-10-12,BR027,branch,GTIAP2065Q,9826554667,araman@outlook.com,30,20013.0,salaried_private,519,0.8983,3,9,home,1500000,300,0,
LA013225,APP015985,Reyansh Chauhan,Tirunelveli,2023-05-26,BR001,online,RXPAJ3187Y,9672850912,lakshmi75@yahoo.co.in,43,16713.0,salaried_private,589,0.3889,0,3,gold,138000,24,0,
LA013226,APP018412,Harsha Menon,Bhopal,2024-08-06,BR011,branch,ABCDE12345F,8321144263,tarun_rathore9@yahoo.co.in,25,55756.0,self_employed_business,818,0.4544,1,0,gold,247000,12,0,
LA013227,APP002195,Rohan Banerjee,Surat,2024-03-22,BR039,branch,RXTFS4718L,9454409225,bhavana_iyer5@gmail.com,25,104028.0,salaried_government,864,0.3494,0,0,personal,1342000,48,0,
LA013229,APP005444,Vinay Iyer,Pune,2024-12-16,BR004,branch,SSJFB8693N,6939134262,npillai@rediffmail.com,47,49180.0,salaried_government,734,0.2987,0,0,gold,445000,36,0,
LA013230,APP006500,Meera Chatterjee,Coimbatore,2025-06-05,BR012,partner_referral,VJKDK4297P,7131396398,priya76@yahoo.co.in,25,77302.0,salaried_private,744,0.4558,0,1,home,3936000,240,0,
LA013231,APP010271,Ananya Iyer,Jaipur,2025-01-12,BR029,branch,HETLM4645X,6761624541,ananya_banerjee6@yahoo.co.in,32,105276.0,salaried_private,877,0.6554,2,0,vehicle,1263000,24,0,
LA013232,APP016320,Gayathri Bhat,Lucknow,2023-10-17,BR021,online,QBFFK3566Z,9354212804,anand.naidu@gmail.com,44,25665.0,salaried_private,813,0.4534,1,0,personal,201000,24,0,
LA013234,APP010746,Yash Nair,Madurai,2025-04-22,BR034,online,BRQIN4881X,9542256208,farhan29@protonmail.com,32,56096.0,salaried_private,697,0.3201,0,1,home,2117000,300,0,
LA013236,APP023145,Bhavana Malhotra,Pune,2023-02-02,BR039,branch,LXTWU1194W,7121822061,asubramanian@hotmail.com,29,29630.0,self_employed_professional,613,0.3474,0,2,gold,169000,18,0,
LA013237,APP005699,Pooja Iyer,Bengaluru,2025-02-25,BR010,partner_referral,DHTEW7250L,6479692828,farhan.reddy@yahoo.co.in,55,27581.0,salaried_government,715,0.4298,0,1,home,1500000,360,0,
LA013239,APP002774,Nandini Sinha,Visakhapatnam,2024-02-25,BR007,branch,HBVSZ4009Y,9292734018,hema.shetty@gmail.com,29,134973.0,salaried_government,661,0.9208,1,1,personal,1277000,12,0,
LA013240,APP017639,Ishaan Verma,Hyderabad,2025-02-11,BR015,partner_referral,UGKGI4431Z,6710113375,bhavana.subramanian@protonmail.com,53,28074.0,salaried_private,860,0.4365,1,0,personal,277000,36,0,
LA013241,APP009234,Gayathri Naidu,Mysuru,2023-11-02,BR021,online,NEFJG7240C,6222513009,znaidu@hotmail.com,30,43607.0,salaried_private,664,0.2257,0,1,personal,202000,24,0,
LA013242,APP025801,Ananya Reddy,Nagpur,2023-11-20,BR023,branch,MHGGZ4429I,8218079290,apatel@gmail.com,41,918985.0,self_employed_professional,659,0.0566,0,2,personal,1500000,36,0,
LA013243,APP021842,Aadhya Krishnan,Bengaluru,2023-11-07,BR002,partner_referral,NQABD7679T,6710529507,ganesh.deshpande@protonmail.com,48,16615.0,self_employed_business,438,0.4347,0,8,gold,81000,12,0,
LA013244,APP004100,Siddharth Kulkarni,Nashik,2024-02-29,BR006,direct_sales_agent,DKZPJ1975R,9346855618,jayanth64@hotmail.com,35,53073.0,salaried_government,685,0.6048,1,1,gold,474000,18,0,
LA013245,APP004445,Gayathri Prasad,Nashik,2024-01-30,BR001,online,VSXPX4610A,6461618582,uma.chauhan@yahoo.co.in,37,51021.0,salaried_government,841,0.3621,0,0,gold,397000,24,0,
LA013247,APP011116,Anjali Rao,Nagpur,2023-11-16,BR008,partner_referral,WFNXW6084K,9951325938,nandini.malhotra@rediffmail.com,33,27377.0,salaried_private,897,0.554,1,1,personal,515000,60,0,
LA013248,APP005201,Aniket Prasad,Rajkot,2023-02-09,BR018,direct_sales_agent,SLYEI1962J,7417227350,arjun.mukherjee@outlook.com,44,27379.0,salaried_government,772,0.5928,0,1,personal,337000,24,0,
LA013249,APP020511,Rahul Varma,Jaipur,2023-01-15,BR017,branch,THZYJ9206K,6807714071,gprasad@hotmail.com,36,46642.0,self_employed_business,523,0.3965,0,5,home,2256000,360,0,
LA013250,APP004716,Diya Nair,Nagpur,2024-03-23,BR024,online,BVURV3649Q,9771128986,vaishnavi49@protonmail.com,39,51025.0,salaried_government,516,0.4705,0,7,home,2799000,300,0,
LA013251,APP016362,Vivaan Prasad,Delhi,2024-05-08,BR040,branch,MCUYW7093E,7196812303,kkrishnan@protonmail.com,44,36393.0,salaried_private,655,0.6516,1,2,personal,719000,48,1,348269.59
LA013252,APP015142,Rahul Gowda,Kolkata,2023-06-12,BR017,online,WSKTH0008G,8181268167,gayatri_banerjee2@hotmail.com,40,52538.0,salaried_private,792,0.6174,2,0,personal,1117000,60,1,665548.51
LA013253,APP012006,Ishaan Joshi,Bengaluru,2025-06-01,BR032,online,ZJTNI6902L,7905216397,ishita.chauhan@outlook.com,34,48132.0,salaried_private,740,0.3881,2,1,gold,80000,12,0,
LA013254,APP015244,Ananya Naidu,Madurai,2023-04-19,BR036,online,PQATZ5284M,9983611566,spaces in@domain.com,40,91502.0,salaried_private,537,0.5269,1,6,personal,1134000,36,0,
LA013255,APP024498,Saanvi Bhat,Mysuru,2023-04-07,BR003,direct_sales_agent,SJJRA7321T,8929355325,jayanth44@rediffmail.com,34,60445.0,self_employed_professional,795,0.5474,1,2,home,3351000,240,0,
LA013256,APP005717,Aarav Reddy,Surat,2025-04-26,BR040,direct_sales_agent,KUSBC2524Q,7051044045,aarav.banerjee@yahoo.co.in,56,32534.0,salaried_government,699,0.5885,1,3,home,2176000,360,0,
LA013258,APP018374,Nikhil Verma,Jaipur,2025-03-06,BR032,online,WYQXL0708B,8838047622,aditi97@yahoo.co.in,25,32305.0,self_employed_business,690,0.3542,0,1,personal,330000,36,0,
LA013259,APP026624,Harsha Bose,Kanpur,2024-06-30,BR022,branch,BXRWV1914D,8029048289,isubramanian@protonmail.com,54,70958.0,self_employed_professional,589,0.3653,0,3,personal,738000,36,1,535139.19
LA013260,APP013724,Rohan Bhat,Nashik,2023-08-18,BR003,online,GZIWL6541L,8018993762,ishetty@outlook.com,37,37435.0,salaried_private,621,0.1969,0,5,gold,83000,12,0,
LA013261,APP007430,Ananya Varma,Kolkata,2023-01-20,BR004,partner_referral,PIIER4315K,7942415009,uma.subramanian@outlook.com,27,60330.0,salaried_private,736,0.6849,1,2,gold,398000,12,0,
LA013262,APP011403,Diya Mukherjee,Nashik,2024-11-07,BR004,online,JKBAS3906G,9706692518,ivenkatesan@gmail.com,33,56221.0,salaried_private,741,0.4758,2,1,home,2333000,300,0,
LA013263,APP025094,Karthik Subramanian,Pune,2025-05-31,BR005,branch,HEJPX7954W,8530997185,rdas@gmail.com,37,48023.0,self_employed_professional,541,0.7431,3,5,personal,677000,48,0,
LA013264,APP018187,Arjun Patel,Lucknow,2025-03-24,BR025,direct_sales_agent,EBIAX4760J,9530527807,aarav81@protonmail.com,23,187336.0,self_employed_business,730,0.3244,0,0,gold,1000000,18,0,
LA013265,APP003128,Vivaan Krishnan,Surat,2023-04-14,BR029,partner_referral,BPNYJ6552Z,9549362529,ksubramanian@yahoo.co.in,30,52696.0,salaried_government,639,0.7609,2,1,home,3710000,240,0,
LA013266,APP004408,Arjun Ramesh,Madurai,2024-10-03,BR036,partner_referral,MCYDK7717G,6452665745,arjun_agarwal4@yahoo.co.in,37,35922.0,salaried_government,821,0.3435,1,1,gold,105000,12,0,
LA013267,APP022416,Aditya Pillai,Kochi,2023-02-05,BR020,partner_referral,AJSAS5414K,9253426757,gayatri.bhat@protonmail.com,25,46925.0,self_employed_professional,590,0.2978,0,4,gold,81000,6,0,
LA013268,APP006820,Anjali Naidu,Kochi,2024-02-07,BR021,branch,ILINK0380H,7581530025,manoj.subramanian@gmail.com,26,45347.0,salaried_private,732,0.7091,0,1,vehicle,1265000,48,0,
LA013269,APP014179,Kavya Mukherjee,Ludhiana,2023-05-17,BR016,online,LAHDZ7480Q,7619585918,varun_gowda2@outlook.com,38,29787.0,salaried_private,887,0.5282,1,1,home,1500000,240,0,
LA013270,APP024161,Rahul Ramesh,Tirunelveli,2024-03-20,BR024,online,NBQVA8738L,7678861490,arjun42@hotmail.com,33,32446.0,self_employed_professional,773,0.3431,1,0,personal,184000,24,0,
LA013271,APP015307,Aditya Kapoor,Bhopal,2024-08-13,BR027,direct_sales_agent,ELJYH5471V,6414702282,swathi18@outlook.com,41,16308.0,salaried_private,686,0.5382,1,2,personal,310000,60,0,
LA013272,APP019550,Aarav Shah,Coimbatore,2024-06-24,BR015,partner_referral,AAQSQ7186E,6981025515,nvenkatesan@gmail.com,31,55988.0,self_employed_business,792,0.5524,1,2,vehicle,1135000,48,0,
LA013273,APP014139,Harsha Pillai,Vadodara,2024-08-02,BR016,branch,MHZDP7021P,8244694744,divya_gowda5@hotmail.com,38,24814.0,salaried_private,890,0.4,1,0,gold,194000,24,0,
LA013274,APP010548,Ritika Gowda,Madurai,2024-02-20,BR002,partner_referral,ZMEJW8164J,7655063403,jghosh@yahoo.co.in,32,33530.0,salaried_private,693,0.4994,2,2,gold,218000,24,1,19434.67
LA013275,APP017685,Diya Reddy,Jaipur,2025-06-27,BR035,branch,ZFZNB0366T,8077131337,omkar_ghosh4@rediffmail.com,53,87724.0,salaried_private,697,0.5723,1,2,home,5012000,300,0,
LA013276,APP017648,Anjali Naidu,Chennai,2024-11-09,BR039,branch,BYLBX3221L,8820872890,karthik11@yahoo.co.in,53,36103.0,salaried_private,824,0.4386,0,0,gold,341000,24,0,
LA013277,APP002353,Krishna Banerjee,Bhopal,2024-09-28,BR018,direct_sales_agent,WCZVF4767T,7358517154,sridhar_subramanian4@rediffmail.com,26,38227.0,salaried_government,673,0.7141,2,3,home,2461000,360,0,
LA013278,APP016276,Krishna Ramesh,Indore,2023-12-16,BR034,branch,TXBAX5008I,7224971902,vverma@rediffmail.com,44,164785.0,salaried_private,739,0.4384,1,2,personal,1500000,36,0,
LA013279,APP026739,Pooja Pillai,Madurai,2024-01-26,BR016,branch,ZVLCI1976G,6804901155,lakshmi.hegde@yahoo.co.in,60,35584.0,self_employed_professional,711,0.95,2,2,personal,299000,12,0,
LA013280,APP001122,Manoj Rao,Surat,2023-01-18,BR038,branch,RYDGT8112C,9116054040,kprasad@yahoo.co.in,35,32372.0,contract,730,0.6296,3,1,personal,415000,60,0,
LA013281,APP004056,Ananya Rao,Ludhiana,2023-03-02,BR030,online,FIREM4184K,8939068532,sunita35@protonmail.com,35,33799.0,salaried_government,423,0.5534,2,6,vehicle,258000,24,0,
LA013282,APP019360,Diya Shah,Coimbatore,2024-03-15,BR009,direct_sales_agent,VEWJS6526X,9968445418,naveen.kapoor@hotmail.com,30,79439.0,self_employed_business,729,0.5718,2,1,personal,981000,36,0,
LA013283,APP006739,Vikram Banerjee,Visakhapatnam,2024-07-03,BR008,online,AMKWT9951J,9441316400,sverma@gmail.com,26,35766.0,salaried_private,652,0.3745,2,2,gold,305000,36,0,
LA013284,APP016062,Diya Kapoor,Ahmedabad,2024-08-25,BR028,online,VIHSY5345H,8491020128,dinesh.verma@hotmail.com,43,31285.0,salaried_private,894,0.4229,0,0,vehicle,820000,84,0,
LA013285,APP007680,Krishna Kulkarni,Ludhiana,2023-04-18,BR013,online,VRPEN2481L,9718537365,kavya.krishnan@gmail.com,28,22685.0,salaried_private,602,0.3942,0,2,gold,190000,24,0,
LA013286,APP008535,Aditya Varma,Ludhiana,2024-11-11,BR040,branch,LZCHB0734Y,7043029555,mkapoor@outlook.com,29,42625.0,salaried_private,900,0.5675,1,0,vehicle,919000,60,0,
LA013287,APP006115,Ishaan Krishnan,Ludhiana,2025-05-01,BR001,online,TXLPN8647Q,12345678,ganesh.raman@rediffmail.com,24,49805.0,salaried_private,876,0.2411,0,0,gold,258000,24,0,
LA013288,APP017503,Praveen Varma,Visakhapatnam,2023-12-11,BR038,online,BQTLC7053Y,9804844402,shreya.shah@outlook.com,51,50667.0,salaried_private,703,0.6575,1,2,home,3499000,360,0,
LA013289,APP024530,Krishna Naidu,Vadodara,2023-10-03,BR023,partner_referral,ACTBG0221S,9297994633,double@@domain.com,34,92147.0,self_employed_professional,656,0.344,0,2,personal,651000,24,0,
LA013290,APP023745,Deepika Reddy,Ahmedabad,2023-09-12,BR008,branch,WMQKC0475Q,7911200238,schatterjee@rediffmail.com,31,57544.0,self_employed_professional,498,0.3599,0,4,personal,845000,60,0,
LA013291,APP019327,Kavya Subramanian,Nashik,2023-07-18,BR008,branch,KPGBW9499H,9208325919,svenkatesan@hotmail.com,30,55184.0,self_employed_business,550,0.6479,3,2,home,2565000,360,0,
LA013294,APP019212,Vinay Malhotra,Visakhapatnam,2024-10-24,BR005,branch,XVVZG5697B,8172010548,priya35@outlook.com,30,27642.0,self_employed_business,712,0.5916,0,0,personal,472000,36,0,
LA013295,APP025898,Lakshmi Malhotra,Kolkata,2024-01-14,BR029,direct_sales_agent,FSNHU4538X,8577643374,naveen_joshi1@protonmail.com,42,63190.0,self_employed_professional,670,0.4732,1,2,vehicle,1235000,60,0,
LA013296,APP002477,Manoj Verma,Bhopal,2024-08-25,BR037,partner_referral,NEJKM3016A,9853365999,imran.hegde@hotmail.com,27,24450.0,salaried_government,777,0.7838,2,1,vehicle,690000,60,0,
LA013297,APP003010,Priya Ramesh,Pune,2023-07-25,BR004,partner_referral,QGPUC7818A,9619674974,jayanth_das3@yahoo.co.in,30,21976.0,salaried_government,760,0.6298,1,1,home,1500000,360,0,
LA013298,APP010289,Pooja Iyer,Vadodara,2025-01-23,BR007,partner_referral,PBAKA3052P,9164188898,arjun50@yahoo.co.in,32,12187.0,salaried_private,707,0.4147,0,2,gold,57000,12,0,
LA013299,APP005717,Aarav Reddy,Surat,2023-05-24,BR040,branch,HRQAZ7432R,7894494791,pallavi_prasad6@outlook.com,56,31214.0,salaried_government,900,0.4584,1,0,personal,561000,60,0,
LA013300,APP015832,Harsha Chatterjee,Rajkot,2023-12-14,BR024,branch,ARTQB7657B,6765423470,deepak_joshi8@hotmail.com,42,42952.0,salaried_private,711,0.4352,2,2,gold,327000,36,0,
LA013301,APP021737,Neha Iyer,Bhopal,2023-01-26,BR026,online,QDZZZ6696J,7765903094,anand19@yahoo.co.in,46,27937.0,self_employed_business,643,0.2098,1,5,gold,79000,18,0,
LA013302,APP012602,Nikhil Chauhan,Pune,2024-02-26,BR006,branch,PERKQ4196R,8252175152,ganesh91@yahoo.co.in,35,42690.0,salaried_private,697,0.3651,0,2,personal,448000,36,0,
LA013303,APP017871,Aditya Malhotra,Kochi,2024-09-12,BR006,online,THQLE9383B,7685571950,nandini_kapoor2@protonmail.com,57,80877.0,salaried_private,739,0.439,0,0,personal,1500000,60,0,
LA013304,APP020909,Kavya Malhotra,Ludhiana,2024-01-24,BR029,branch,ZQTFB6584I,9521662728,mahesh93@rediffmail.com,38,61176.0,self_employed_business,900,0.5921,1,0,personal,1147000,48,0,
LA013305,APP020463,Vinay Verma,Hyderabad,2024-07-22,BR034,direct_sales_agent,SYNPQ6961U,6304491693,rahul59@protonmail.com,36,29211.0,self_employed_business,859,0.5457,1,0,personal,270000,24,0,
LA013306,APP025720,Divya Desai,Rajkot,2024-06-19,BR037,online,UTJBP6486S,8806002768,yvenkatesan@outlook.com,41,31425.0,self_employed_professional,762,0.6733,2,1,personal,673000,60,0,
LA013307,APP016728,Diya Malhotra,Indore,2025-03-11,BR023,online,BHSTY9357R,7961130254,imran.kulkarni@rediffmail.com,46,136776.0,salaried_private,858,0.7337,2,0,home,9740000,360,0,
LA013308,APP007447,Arjun Bhat,Lucknow,2025-05-22,BR016,online,,8318056432,priya_sharma9@yahoo.co.in,27,64553.0,salaried_private,900,0.279,0,0,personal,531000,36,0,
LA013309,APP009267,Diya Ramesh,Ludhiana,2024-09-22,BR021,direct_sales_agent,IFNPW2075Z,8938610233,achatterjee@gmail.com,30,47094.0,salaried_private,671,0.4047,0,1,home,2390000,360,0,
LA013310,APP023485,Anjali Kulkarni,Bengaluru,2023-09-28,BR019,partner_referral,PCTFG4706K,6565314273,smehta@protonmail.com,30,55836.0,self_employed_professional,798,0.4438,1,0,home,2040000,240,0,
LA013311,APP025617,Anjali Rao,Visakhapatnam,2025-04-16,BR033,partner_referral,DZPDP1549P,8012667461,naveen.gupta@rediffmail.com,40,52064.0,self_employed_professional,334,0.5365,2,9,home,2193000,300,0,
LA013312,APP024353,Saanvi Kulkarni,Vadodara,2024-07-30,BR025,branch,KYBIB6398H,,zoya.shah@gmail.com,34,23997.0,self_employed_professional,450,0.3339,2,6,gold,44000,12,0,
LA013313,APP026288,Gayathri Krishnan,Jaipur,2025-06-29,BR014,branch,XQVRB4570L,6458665036,rahul.prasad@yahoo.co.in,46,55831.0,self_employed_professional,564,0.6238,0,6,vehicle,1361000,48,0,
LA013314,APP013746,Aniket Mukherjee,Visakhapatnam,2024-02-18,BR017,branch,NJMFG9958H,9100173349,vinay.sharma@rediffmail.com,37,40645.0,salaried_private,396,0.351,1,6,personal,243000,24,0,
LA013315,APP002717,Gayathri Bhat,Nagpur,2024-04-09,BR004,branch,ZYTXK9041Y,9386618859,farhan.pillai@protonmail.com,28,64778.0,salaried_government,715,0.4495,0,2,home,3561000,360,0,
LA013316,APP017158,Ishaan Bhat,Lucknow,2024-10-02,BR040,partner_referral,HUJKA8818Y,6661350748,csubramanian@yahoo.co.in,48,53735.0,salaried_private,612,0.7355,3,2,personal,964000,48,1,649793.4
LA013317,APP001248,Aniket Bose,Bengaluru,2024-06-25,BR008,online,SUSVI2638A,6926150590,kiran_chauhan1@hotmail.com,36,47502.0,contract,886,0.3551,1,0,personal,620000,60,0,
