application_id,applicant_id,applicant_name,applicant_city,application_date,branch_code,application_channel,pan_number,mobile_number,email_address,age_years,monthly_income_inr,employment_type,credit_score,debt_to_income_ratio,existing_loan_count,late_payments_last_12_months,loan_type,loan_amount_inr,tenure_months,defaulted,loss_given_default_inr,rejection_reason
LA020199,APP020273,Rahul Ramesh,Bhopal,2024-11-10,BR009,online,FPCVT5947F,6919199292,shreya_chatterjee3@gmail.com,35.0,25739.0,self_employed_business,587,0.5718,0.0,3,vehicle,167000,,0,,missing_required_field
LA020208,APP018934,Siddharth Patel,Kochi,2025-04-14,BR028,online,DEJMG4196U,7497523600,dinesh33@gmail.com,29.0,0.0,self_employed_business,720,0.5279,0.0,2,home,2092000,360.0,0,,income_not_positive
LA020223,APP018148,Swathi Hegde,Lucknow,2024-08-16,BR029,branch,NXRTP2050R,8047783755,kiran_kapoor9@rediffmail.com,,50868.0,salaried_private,758,0.229,0.0,0,personal,241000,24.0,0,,missing_required_field
LA020252,APP026629,Vivaan Shah,Kochi,2023-03-11,BR034,branch,ZGTBS5491E,8738944546,pallavi29@hotmail.com,55.0,-1.0,self_employed_professional,536,0.395,2.0,6,gold,110000,18.0,0,,income_not_positive
LA020276,APP017064,Vinay Sharma,Lucknow,2025-02-26,BR031,online,ZBKSQ2331T,7965228513,rohit75@outlook.com,48.0,0.0,salaried_private,802,0.95,2.0,1,home,1500000,240.0,0,,income_not_positive
LA020286,APP001334,Lakshmi Bose,Nagpur,2023-04-21,BR040,online,XMWDX7251G,9973718286,ramya.rathore@outlook.com,37.0,41297.0,contract,765,0.6855,,1,home,2341000,180.0,0,,missing_required_field
LA020301,APP001822,Shreya Ramesh,Chennai,2024-10-10,BR006,online,AETTM4828D,9261614779,zoya31@protonmail.com,46.0,16117.0,contract,0,0.2414,1.0,3,gold,29000,12.0,0,,credit_score_out_of_range
LA020313,APP014879,Krishna Varma,Surat,2023-12-21,BR003,branch,PHTKN7654P,7309123777,kgowda@gmail.com,40.0,-1.0,salaried_private,535,0.4944,0.0,2,home,15000000,240.0,0,,income_not_positive
LA020333,APP005808,Nandini Sinha,Kanpur,2024-03-30,BR007,branch,KAGZE7875J,6717257127,aditi16@rediffmail.com,,136277.0,salaried_government,582,0.3088,0.0,2,vehicle,2500000,84.0,0,,missing_required_field
LA020343,APP007013,Vikram Malhotra, Jaipur,2025-06-26,BR004,partner_referral,GIDZA2762H,8065492057,dinesh53@rediffmail.com,27.0,-25000.0, SALARIED_PRIVATE ,640,0.3111,2.0,1,personal,186000,48.0,0,,income_not_positive
LA020367,APP004838,Rohan Banerjee,Kochi,2024-01-08,BR025,online,KQKDG1352W,7866974935,naveen83@yahoo.co.in,40.0,49216.0,salaried_government,1200,0.5422,2.0,3,personal,579000,48.0,0,,credit_score_out_of_range
LA020382,APP004046,Neha Joshi,Surat,2024-13-05,BR031,online,BSWEE5919L,6394723469,suresh.menon@rediffmail.com,35.0,30366.0,salaried_government,900,0.4387,2.0,0,vehicle,419000,48.0,0,,unparseable_application_date
LA020414,APP004819,Rahul Banerjee,Nashik ,2023-02-26,BR020,branch,VIYQA0881A,6268945272,meera.bose@protonmail.com,40.0,38455.0,salaried_government,664,0.5944,,2,personal,816000,48.0,1,582973.24,missing_required_field
LA020445,APP007576,Lakshmi Sinha,Mysuru ,2024-07-13,BR011,online,TVBSG0577A,6131127764,harish_bose5@outlook.com,28.0,12000.0,salaried_private,720,0.4161,1.0,0,gold,86000,,0,,missing_required_field
LA020451,APP018502,Saanvi Pillai,Hyderabad,2024-06-23,BR023,partner_referral,JZSSU6990Z,9161700275,vikram19@hotmail.com,26.0,33060.0,self_employed_business,468,0.6089,,6,vehicle,354000,24.0,0,,missing_required_field
LA020477,APP018162,Diya Joshi,Ludhiana,2023-08-24,BR029,partner_referral,KZUZZ7218V,9780221169,ramya_venkatesan3@rediffmail.com,,71397.0,salaried_private,771,0.5835,2.0,0,personal,869000,48.0,0,,missing_required_field
LA020481,APP026916,Shreya Menon,Chennai,2024-02-27,BR023,branch,GQBDI8306H,7226747509,vrao@gmail.com,37.0,64201.0,,806,0.4399,1.0,0,home,2883000,300.0,0,,missing_required_field
LA020509,APP017298,Rahul Malhotra,Chennai,2024-02-11,BR035,branch,DFIJU1914J,9357883589,asharma@rediffmail.com,49.0,66253.0,salaried_private,722,0.5427,,0,personal,1290000,48.0,0,,missing_required_field
LA020510,APP018159,Praveen Verma,Kochi,2024-09-05,BR002,partner_referral,QUTXM6993R,6076209803,zoya_malhotra3@rediffmail.com,,64621.0,salaried_private,646,0.42,1.0,1,home,2730000,240.0,0,,missing_required_field
LA020515,APP006209,Aarav Kapoor,Rajkot,2025-05-08,BR038,online,VHDUV2641R,7809803640,aditi.agarwal@outlook.com,25.0,106896.0,salaried_private,657,0.6406,,4,personal,1409000,24.0,0,,missing_required_field
LA020522,APP019170,Anjali Prasad,Pune,2025-05-25,BR007,direct_sales_agent,VNHXQ3020D,6315734289,bhavana82@hotmail.com,30.0,128822.0,self_employed_business,120,0.384,1.0,2,gold,641000,18.0,1,299092.18,credit_score_out_of_range
LA020532,APP010263,Meera Bose,Jaipur ,2024-05-26,BR031,online,ISVSU3856P,8051098473,rohit19@yahoo.co.in,32.0,0.0,SALARIED_PRIVATE,628,0.4993,1.0,1,vehicle,654000,84.0,0,,income_not_positive
LA020534,APP026843,Siddharth Bhat,Nagpur,2023-09-25,BR016,branch,MHZAP8822L,6009420815,deepak.rao@protonmail.com,30.0,105195.0,,615,0.4154,0.0,5,home,4822000,240.0,0,,missing_required_field
LA020539,APP010255,Gayathri Krishnan, Hyderabad,2025-06-20,BR016,online,RVCAI0531L,6287733470,kiran88@rediffmail.com,32.0,-25000.0,salaried_private,881,0.5654,0.0,0,vehicle,741000,36.0,0,,income_not_positive
LA020608,APP015850,Shreya Shah,Pune,not_a_date,BR014,online,LFLEG4436H,7012706321,bhargav.naidu@outlook.com,42.0,47071.0,salaried_private ,845,0.8001,0.0,0,personal,420000,12.0,0,,unparseable_application_date
LA020631,APP023799,Ishaan Bhat, Mumbai,,BR014,branch,FLXDI9856X,8600624965,bhavana.chauhan@outlook.com,31.0,87550.0,self_employed_professional,762,0.3784,1.0,1,gold,715000,36.0,0,,unparseable_application_date
LA020635,APP002779,Siddharth Banerjee,Madurai,not_a_date,BR001,branch,ACXWG1856I,8297989444,arjun67@yahoo.co.in,29.0,15546.0,salaried_government,794,0.3772,0.0,0,vehicle,231000,48.0,0,,unparseable_application_date
LA020636,APP025177,Harsha Iyer,Nashik ,2024-01-26,BR021,branch,BLPAV7486W,8063618362,rreddy@hotmail.com,38.0,-25000.0,self_employed_professional,824,0.2657,1.0,0,vehicle,421000,36.0,0,,income_not_positive
LA020663,APP026472,Karthik Reddy,Madurai,2023-02-20,BR011,branch,WVDVG6027V,8476864649,shreya_patel8@rediffmail.com,50.0,-1.0,self_employed_professional,697,0.529,2.0,1,personal,410000,24.0,0,,income_not_positive
LA020718,APP024878,Karthik Verma,Nashik,2023-07-08,BR019,branch,ABMMI7356A,6334969270,rmalhotra@protonmail.com,36.0,33137.0,self_employed_professional,777,0.4481,,1,home,1500000,300.0,0,,missing_required_field
LA020721,APP023051,Siddharth Subramanian,Chennai,2025-03-28,BR037,partner_referral,MLKHY0242P,7812143462,anand.kulkarni@protonmail.com,29.0,-1.0,self_employed_professional,614,0.2329,0.0,1,gold,339000,36.0,0,,income_not_positive
LA020727,APP019892,Vikram Krishnan,Tirunelveli,2023-05-30,BR011,partner_referral,PXZIS2329J,8363560068,bhargav.ghosh@yahoo.co.in,33.0,23232.0,Self_Employed_Business,873,0.4017,0.0,0,personal,405000,,0,,missing_required_field
LA020732,APP026900,Yash Reddy,Hyderabad,2024-01-23,BR009,online,UHFDY9193C,9615506100,hema16@hotmail.com,35.0,61999.0,,603,0.3997,1.0,1,gold,563000,36.0,0,,missing_required_field
LA020766,APP022810,Saanvi Krishnan,Nagpur,2024-13-05,BR013,online,BQQWB6762G,8441406539,jayanth.malhotra@hotmail.com,28.0,110529.0,self_employed_professional,461,0.5034,1.0,8,gold,720000,18.0,0,,unparseable_application_date
LA020787,APP009527,Vinay Menon,Ahmedabad,2025-03-16,BR002,online,ZRHVI9251H,7728305336,chetan_raman5@protonmail.com,31.0,0.0,salaried_private,570,0.3473,0.0,4,home,1500000,240.0,0,,income_not_positive
LA020815,APP024307,Saanvi Menon,Visakhapatnam,2023-03-19,BR040,online,NUJNT3406Y,7395868459,bhavana.kapoor@rediffmail.com,34.0,-1.0,self_employed_professional,720,0.6107,2.0,1,vehicle,421000,36.0,0,,income_not_positive
LA020818,APP019203,Deepika Sinha,Delhi,2025-04-27,BR016,branch,GRENP5642B,6948011812,bhargav.menon@yahoo.co.in,30.0,24949.0,self_employed_business,599,0.7151,,6,vehicle,332000,24.0,0,,missing_required_field
LA020855,APP013832,Vivaan Malhotra,Ludhiana ,2023-09-24,BR026,branch,NMVHB8778U,9925479008,vmukherjee@hotmail.com,37.0,50430.0,salaried_private,727,0.3609,,2,home,2070000,240.0,0,,missing_required_field
LA020857,APP026931,Manoj Sinha,Tirunelveli,2023-09-19,BR037,direct_sales_agent,AWTGS1991D,6463311870,manoj.iyer@outlook.com,40.0,26980.0,,694,0.547,1.0,2,home,1500000,240.0,0,,missing_required_field
LA020876,APP009512,Rohan Pillai,Nashik,2025-03-31,BR034,partner_referral,SQWNY3282H,6945283427,bhavana48@gmail.com,31.0,-1.0, salaried_private,589,0.1138,0.0,4,gold,110000,36.0,0,,income_not_positive
LA020877,APP026837,Reyansh Iyer,Bengaluru,2023-04-20,BR019,branch,DPGHW1559P,6053328308,ishita.menon@outlook.com,28.0,70260.0,,806,0.95,3.0,0,vehicle,642000,12.0,0,,missing_required_field
LA020884,APP000747,Reyansh Hegde,Lucknow,2024-07-17,BR033,online,FHVLR6107U,9833890460,kavya49@gmail.com,32.0,20089.0,contract,725,0.4416,,0,vehicle,536000,84.0,0,,missing_required_field
LA020900,APP022956,Sneha Chauhan,Vadodara,,BR035,branch,XBMLT3369X,6798472049,hema.prasad@yahoo.co.in,28.0,42950.0,self_employed_professional,590,0.3269,0.0,2,home,1544000,240.0,0,,unparseable_application_date
LA020922,APP005171,Swathi Subramanian,Hyderabad ,2024-10-26,BR030,partner_referral,KIBDK1016E,7207151362,hema10@hotmail.com,44.0,0.0,salaried_government,731,0.5636,1.0,2,vehicle,605000,36.0,0,,income_not_positive
LA000449,APP016117,Deepika Naidu,Nagpur,2023-03-12,BR004,partner_referral,KUJSX5678W,6384659749,sridhar.shetty@outlook.com,43.0,41613.0,salaried_private,600,0.2952,1.0,4,personal,162000,24.0,0,,duplicate_application_id
LA000062,APP023006,Ishaan Iyer,Kolkata,2023-08-23,BR011,direct_sales_agent,MSUQC4720L,9497015450,arao@yahoo.co.in,28.0,61203.0,self_employed_professional,782,0.6152,1.0,1,personal,1101000,48.0,0,,duplicate_application_id
LA020965,APP021663,Pooja Bose,Pune,2024-07-11,BR006,online,FRNEH3883B,8221249324,fbhatia@hotmail.com,45.0,21421.0,self_employed_business,619,0.5242,1.0,3,vehicle,481000,,0,,missing_required_field
LA020973,APP002057,Praveen Ramesh,Delhi,2025-01-10,BR029,branch,DZHQZ2179A,8008720164,divya_das6@hotmail.com,,30630.0,contract,536,0.5545,1.0,4,vehicle,904000,84.0,1,294291.47,missing_required_field
LA020998,APP022208,Aarav Sinha,Indore,2023-08-23,BR004,online,MHYMW8484W,9301151115,naveen_deshpande6@protonmail.com,,96467.0,self_employed_business,900,0.3599,0.0,0,personal,1500000,60.0,0,,missing_required_field
LA021004,APP025806,Reyansh Rao,Hyderabad,2024-03-02,BR017,branch,VQLDV1764U,6109386468,uma78@hotmail.com,42.0,0.0,self_employed_professional,673,0.388,0.0,1,home,3152000,240.0,0,,income_not_positive
LA021023,APP023296,Gayathri Bhat,Ahmedabad,2023-10-14,BR003,branch,RDURR0200I,7553415895,naveen41@yahoo.co.in,30.0,-1.0,self_employed_professional,730,0.5293,0.0,1,home,5993000,300.0,0,,income_not_positive
LA021036,APP001322,Deepika Varma,Nashik,2023-11-12,BR033,direct_sales_agent,CGHKE5482A,7540394927,bbhatia@hotmail.com,37.0,31472.0,contract,687,0.6915,2.0,2,home,2073000,,0,,missing_required_field
LA021046,APP019137,Ananya Reddy,Jaipur,not_a_date,BR021,branch,VWVYJ5400B,6770677468,zoya73@protonmail.com,29.0,65241.0,self_employed_business,550,0.3268,0.0,5,home,2057000,180.0,0,,unparseable_application_date
LA021076,APP002129,Lakshmi Reddy, Kolkata,2023-10-16,BR006,branch,FYZIG8185V,8680861903,shreya.shetty@outlook.com,24.0,12266.0,salaried_government,803,0.4438,,1,personal,210000,60.0,0,,missing_required_field
LA021105,APP026776,Ishaan Banerjee,Jaipur,2024-04-11,BR003,branch,RZMXV7325Z,8371179031,mvenkatesan@protonmail.com,,124052.0,self_employed_professional,816,0.3132,0.0,0,home,4390000,240.0,0,,missing_required_field
LA000278,APP014963,Kavya Rao,Vadodara,2023-10-19,BR023,branch,HDRJJ5371H,7194393427,vaishnavi.verma@yahoo.co.in,40.0,21758.0, SALARIED_PRIVATE ,827,0.4498,1.0,0,personal,329000,60.0,0,,duplicate_application_id
LA021129,APP025895,Meera Pillai,Visakhapatnam,2024-03-05,BR037,online,CJTIC9000D,8019210533,priya_gowda8@protonmail.com,42.0,60276.0,self_employed_professional,476,0.3926,0.0,7,home,2265000,,0,,missing_required_field
LA021149,APP015216,Yash Gowda,Bengaluru,2024-09-20,BR028,online,BEHZZ5114G,6273401343,dbhatia@outlook.com,40.0,74219.0,salaried_private,843,0.62,,0,home,5308000,360.0,0,,missing_required_field
LA021155,APP007318,Gayathri Prasad,Bengaluru,2024-08-25,BR006,branch,WRPJD1298H,7725291659,vikram.mehta@hotmail.com,27.0,41347.0,salaried_private,707,0.538,,2,gold,129000,6.0,0,,missing_required_field
LA000433,APP012080,Ritika Shah,Delhi,2024-12-24,BR019,online,WCXIS5543S,7706011661,hbose@outlook.com,34.0,61211.0,salaried_private,690,0.4736,0.0,0,home,3632000,360.0,0,,duplicate_application_id
LA021164,APP012536,Arjun Ramesh,Bengaluru,2023-09-10,BR033,branch,XAEYV1923C,7132144095,hema41@gmail.com,35.0,36718.0,salaried_private,861,0.2702,0.0,0,gold,164000,,0,,missing_required_field
LA021182,APP000724,Praveen Iyer,Vadodara,2023-05-16,BR035,partner_referral,WGDHS5653W,8235644373,hprasad@hotmail.com,32.0,-25000.0,contract,900,0.6061,1.0,0,personal,1500000,36.0,0,,income_not_positive
LA021203,APP022336,Nandini Chatterjee,Surat,2024-07-08,BR016,online,MFYHB1635Q,7373195641,naveen_malhotra8@gmail.com,25.0,-1.0,self_employed_professional,812,0.5931,2.0,0,home,2542000,360.0,0,,income_not_positive
LA021212,APP007550,Aditya Subramanian,Coimbatore,2023-05-29,BR008,online,KSKXF8562B,9024454312,harish79@hotmail.com,28.0,-25000.0,salaried_private,812,0.4238,0.0,0,home,4341000,360.0,0,,income_not_positive
LA021228,APP005819,Sneha Sinha,Ludhiana,2024-02-14,BR039,branch,IZNBU2964D,7558003461,imran45@protonmail.com,,46473.0,salaried_government,662,0.4298,1.0,3,vehicle,1089000,84.0,0,,missing_required_field
LA021237,APP006199,Ishaan Sinha,Hyderabad ,2023-07-31,BR018,branch,FTCZI2340U,7077405000,jayanth.mukherjee@protonmail.com,25.0,0.0,salaried_private,601,0.6726,2.0,6,personal,456000,48.0,0,,income_not_positive
LA021264,APP000300,Diya Gowda,Ahmedabad,2024-01-02,BR013,branch,IQEYJ3136D,8829142136,rajesh83@rediffmail.com,28.0,-25000.0,contract,552,0.4733,0.0,5,vehicle,484000,48.0,0,,income_not_positive
LA021278,APP014406,Neha Rao,Nashik,2024-13-05,BR017,branch,CDNEP1374B,7467187984,arathore@outlook.com,38.0,77750.0,salaried_private,807,0.2291,1.0,0,personal,349000,36.0,0,,unparseable_application_date
LA021290,APP014452,Aditya Malhotra,Lucknow,2023-06-05,BR022,partner_referral,TFUWA8917F,9167879089,ejoshi@hotmail.com,39.0,-1.0,salaried_private,640,0.6717,1.0,2,vehicle,478000,24.0,0,,income_not_positive
LA021291,APP012845,Pooja Kulkarni,Kanpur ,2025-06-05,BR035,partner_referral,XMSNP9630T,8838744513,jayanth97@gmail.com,36.0,-1.0,salaried_private,653,0.5548,1.0,4,vehicle,457000,60.0,0,,income_not_positive
LA021314,APP017325,Praveen Verma,Delhi,2024-08-08,BR036,branch,JELTS2432C,8287540265,kprasad@gmail.com,50.0,-25000.0,salaried_private,602,0.4869,2.0,5,gold,109000,12.0,0,,income_not_positive
LA000300,APP018035,Vikram Varma,Jaipur,2025-01-07,BR040,online,SQCTT2879A,8518187659,zoya.hegde@protonmail.com,60.0,53128.0,salaried_private,707,0.4629,0.0,1,gold,405000,18.0,0,,duplicate_application_id
LA021352,APP018482,Aarav Verma,Ludhiana,2025-03-30,BR015,branch,RYACE1423U,6286008751,charitha94@gmail.com,26.0,27237.0,self_employed_business,699,0.4914,,3,gold,151000,12.0,0,,missing_required_field
LA021365,APP020205,Meera Sinha,Indore,2023-08-03,BR032,branch,DGQZE7919J,7039924282,bhargav.ghosh@outlook.com,34.0,84948.0,Self_Employed_Business,744,0.6591,2.0,0,vehicle,2140000,,0,,missing_required_field
LA021366,APP019576,Krishna Hegde,Surat,2023-05-06,BR030,branch,CXVAI3701E,7545225446,karthik_subramanian9@rediffmail.com,31.0,66321.0,self_employed_business,985,0.4966,1.0,7,vehicle,1212000,60.0,0,,credit_score_out_of_range
LA021405,APP025372,Lakshmi Menon,Hyderabad,2023-05-28,BR009,partner_referral,BNXUN5790B,6042180458,ashah@rediffmail.com,39.0,13449.0,self_employed_professional,496,0.5606,1.0,6,personal,255000,,1,199762.38,missing_required_field
LA021415,APP005812,Anjali Banerjee,Mysuru,2024-10-13,BR022,branch,IFLCH8476Y,6345664619,ananya56@hotmail.com,,23608.0, SALARIED_GOVERNMENT ,742,0.4958,1.0,0,vehicle,299000,36.0,0,,missing_required_field
LA021462,APP010364,Swathi Kulkarni,Ludhiana,2025-03-25,BR004,online,ULKYB1087A,6515606303,suresh.kapoor@gmail.com,32.0,19281.0,salaried_private,120,0.3669,0.0,0,gold,152000,24.0,0,,credit_score_out_of_range
LA021470,APP016243,Siddharth Patel,Vadodara,2023-10-16,BR018,partner_referral,HHBZS7027Q,7995102321,kiran_nair7@outlook.com,44.0,-1.0,salaried_private,833,0.3143,1.0,0,personal,494000,36.0,0,,income_not_positive
LA021476,APP014004,Praveen Malhotra,Rajkot,2023-12-08,BR015,branch,ZJRIL1396K,6903862132,vinay31@yahoo.co.in,38.0,-25000.0,salaried_private,534,0.5939,1.0,6,personal,1164000,60.0,0,,income_not_positive
LA021477,APP011572,Pooja Krishnan,Visakhapatnam,2023-09-02,BR031,branch,QQEZA4971H,6575002367,meera52@protonmail.com,34.0,-1.0,salaried_private,697,0.5885,1.0,3,personal,883000,36.0,0,,income_not_positive
LA021506,APP026913,Aarav Kulkarni,Visakhapatnam,2025-05-07,BR029,online,KDYGE9051P,7688327449,miyer@yahoo.co.in,37.0,53832.0,,543,0.71,1.0,5,personal,378000,12.0,1,237813.47,missing_required_field
LA021524,APP018047,Nandini Krishnan,Ahmedabad,2024-13-05,BR036,branch,IMQQT3245I,7020604892,karthik_rathore5@yahoo.co.in,60.0,59831.0,salaried_private,682,0.6134,1.0,1,gold,487000,18.0,0,,unparseable_application_date
LA021531,APP007544,Reyansh Sharma,Rajkot,2025-05-19,BR018,online,HLWXP4019V,9126797812,harish.nair@hotmail.com,28.0,-1.0,salaried_private,617,0.5329,0.0,2,personal,1500000,48.0,0,,income_not_positive
LA021540,APP022833,Aarav Desai,Kanpur,31/02/2024,BR016,online,RBJJI6656T,6864164345,lakshmi14@protonmail.com,28.0,13542.0,self_employed_professional,449,0.8254,1.0,10,personal,199000,24.0,1,162221.15,unparseable_application_date
LA021569,APP026204,Karthik Menon,Bengaluru,2024-13-05,BR039,branch,HKTBA7722P,6296305043,vinay.shetty@outlook.com,45.0,55901.0, self_employed_professional,687,0.4765,0.0,1,home,2965000,240.0,0,,unparseable_application_date
LA021596,APP017852,Kavya Reddy, Bhopal,31/02/2024,BR007,partner_referral,JFSCM7904E,8131113169,imran.joshi@protonmail.com,57.0,29384.0,salaried_private,568,0.3552,0.0,6,vehicle,225000,24.0,0,,unparseable_application_date
LA021630,APP026647,Meera Krishnan,Ludhiana,2024-07-20,BR016,online,BJEBQ2619J,9820013074,kiran28@rediffmail.com,55.0,66554.0, self_employed_professional,1200,0.5225,2.0,4,personal,999000,60.0,0,,credit_score_out_of_range
LA021636,APP002507,Rahul Menon,Ahmedabad,2024-11-13,BR033,online,PPZQD9336R,9681476427,vikram.kulkarni@hotmail.com,27.0,34797.0,salaried_government,120,0.2841,0.0,4,gold,297000,36.0,0,,credit_score_out_of_range
LA000358,APP011450,Arjun Desai,Ludhiana ,2024-11-19,BR019,branch,VLFXI7788G,7601010184,aditi_menon8@outlook.com,33.0,61509.0,salaried_private,773,0.471,1.0,0,gold,258000,12.0,0,,duplicate_application_id
LA021705,APP008880,Nandini Kapoor,Chennai,2024-08-27,BR032,online,SFEPZ0084L,9761392885,zoya_subramanian7@gmail.com,30.0,129321.0,salaried_private,640,0.3083,0.0,2,home,4743000,,0,,missing_required_field
LA021717,APP026059,Rahul Naidu,Kochi,31/02/2024,BR024,online,PKIDS7259T,7023526949,ananya95@hotmail.com,44.0,28669.0,self_employed_professional,751,0.6204,2.0,2,vehicle,602000,60.0,0,,unparseable_application_date
LA021737,APP014693,Priya Subramanian,Indore,31/02/2024,BR035,branch,SYDIW3842G,6752373587,hema92@rediffmail.com,39.0,40781.0,salaried_private,833,0.4858,1.0,0,personal,720000,60.0,0,,unparseable_application_date
LA021741,APP026872,Reyansh Varma,Nagpur,2024-08-04,BR018,branch,SKVJW1486N,6337742405,lverma@hotmail.com,32.0,42708.0,,584,0.3913,1.0,3,personal,465000,48.0,0,,missing_required_field
LA021746,APP000705,Reyansh Prasad,Mumbai,2024-05-26,BR021,direct_sales_agent,PKEKD2422J,8499291527,divya_chauhan5@yahoo.co.in,31.0,67764.0,contract,250,0.4691,0.0,0,vehicle,1504000,60.0,0,,credit_score_out_of_range
LA000423,APP005484,Saanvi Nair,Chennai,2024-03-27,BR038,branch,UWGQM2964Z,8366045714,ramya82@rediffmail.com,48.0,27070.0,salaried_government,732,0.586,2.0,1,gold,60000,6.0,0,,duplicate_application_id
LA021756,APP016444,Rahul Desai,Vadodara,2024-08-09,BR022,online,ZSEFR1360R,8827562703,farhan49@rediffmail.com,44.0,64183.0,salaried_private,985,0.7609,2.0,2,vehicle,1615000,48.0,0,,credit_score_out_of_range
LA021757,APP024126,Harsha Bhat,Kanpur,,BR029,branch,SWGKG1610A,6638806782,praveen64@protonmail.com,33.0,23903.0,self_employed_professional,883,0.3896,1.0,1,gold,79000,12.0,0,,unparseable_application_date
LA021762,APP006179,Manoj Subramanian,Nashik,2025-06-21,BR011,online,MRJRP4990B,9739451401,zkulkarni@rediffmail.com,24.0,83988.0,salaried_private,0,0.6304,0.0,1,vehicle,602000,12.0,0,,credit_score_out_of_range
LA021763,APP024887,Aniket Chauhan,Delhi,2023-11-10,BR014,branch,GQVVD0269T,9598201976,aarav87@hotmail.com,36.0,35680.0,self_employed_professional,-15,0.4335,1.0,5,gold,63000,6.0,0,,credit_score_out_of_range
